ID1_prev,ID2,SOI2,mprr
0.664,0.732,-118.1,8.600388
0.693,0.6,-136.4,9.274483
0.718,0.5,-21.2,9.517002
0.715,0.45,-13.7,9.004784
0.71362317,0.49662003,-20.157927,8.721733
0.675,0.75,-122.4,11.013374
0.67176706,0.25189784,-114.329865,2.7635002
0.81625277,0.52826583,-50.629463,9.543991
0.7243837,0.66209114,-113.042984,8.357754
0.8007287,0.45398912,-22.712395,9.314861
0.7075309,0.67272425,-118.29643,10.177612
0.691,0.85,-33.3,1.4829063
0.72885466,0.7093053,-75.16727,4.098034
0.7599052,0.5418538,-110.3139,8.910503
0.65304863,0.79992646,-112.70872,9.247437
0.7574006,0.51419294,-122.86943,9.395752
0.691,0.85,-33.3,1.5232658
0.7115139,0.86863476,-65.75208,7.454567
0.8081648,0.27428493,-101.98813,8.81609
0.6987079,0.8464663,-61.250614,8.182526
0.7964923,0.7264256,-45.881504,8.600388
0.7811818,0.47534782,-121.63073,11.296482
0.65435076,0.7618963,-111.521454,8.074703
0.7689932,0.46030483,-123.29383,8.479099
0.63472635,0.9234528,-89.95788,10.069752
0.7332126,0.5027841,-24.632063,9.463215
0.6674788,1.0540469,-67.54379,9.9349785
0.8089903,0.5130936,-69.67745,6.9154167
0.76555663,0.07142916,-108.31612,4.839325
0.741462,0.44254607,-49.491077,3.8149452
0.7919263,0.7071912,-53.41753,8.748627
0.7025066,0.89819473,-78.8611,8.816185
0.78918165,0.6574982,-76.55293,7.468071
0.6284351,0.43764734,-112.695076,2.588272
0.8008416,0.44969648,-25.52385,9.624882
0.7131452,0.20137103,-59.42016,3.1678581
0.788891,0.29739475,-29.302372,8.896904
0.6131457,0.72667015,-47.472874,1.3884735
0.6951986,0.4832086,-16.802956,9.341812
0.84606045,0.6888662,-60.11165,9.948425
0.64922905,0.53022903,-57.3595,1.5907288
0.6717998,0.6140584,-136.12537,9.395752
0.7498035,0.7708979,-86.30374,9.341812
0.7801726,0.50241417,-121.6277,9.948425
0.74206275,0.5072646,-106.33357,7.5489807
0.7282876,0.4944282,-23.538622,9.314842
0.8104492,0.3873331,-40.383755,9.988861
0.71454394,0.4973772,-20.28501,8.681278
0.73303777,0.51751965,-26.453533,9.584465
0.75163245,0.43881527,-113.64201,8.101597
0.6648275,0.80876243,-118.80499,7.9668617
0.655494,0.6029175,-116.53389,5.621357
0.6809169,0.6578784,-103.04255,5.378647
0.68139637,0.44507104,-117.37415,3.9092445
0.7357731,0.6368804,-118.337364,9.827061
0.615,0.829,-121.7,1.4963055
0.703075,0.8040781,-102.40765,11.080818
0.753,0.55,-126.5,9.813614
0.6901906,0.7039392,-109.32127,6.2008667
0.780352,0.6311757,-47.625015,6.996231
0.71822196,0.85880136,-61.035473,7.225418
0.6936664,0.7198787,-112.30191,8.802662
0.7657669,0.5659488,-32.27666,6.8883896
0.7700128,0.4390688,-96.164764,7.3737144
0.6928937,0.70097053,-58.155094,3.9632416
0.7567036,0.6085204,-112.69348,9.18005
0.8134713,0.6819164,-47.08848,8.4386635
0.615,0.829,-121.7,8.50605
0.81,0.31376076,-128.85909,8.667812
0.81455696,0.40605503,-47.816864,8.303871
0.78676057,0.11576526,-108.88098,5.8774757
0.7821768,0.63016766,-45.475136,7.1715546
0.6810383,0.44158947,-116.89043,3.841877
0.7786323,0.44549155,-104.305305,6.8344307
0.772,0.072,-95.1,5.5539513
0.7578701,0.70113146,-108.68095,9.207115
0.7005269,0.6751806,-42.01332,4.515896
0.7133951,0.69760126,-109.05791,8.816071
0.76804996,0.008367482,-122.226006,5.0416183
0.6854728,0.4760773,-14.935531,7.670326
0.754,0.241,-99.8,6.65926
0.64999247,0.8128841,-110.29212,8.69482
0.70232755,0.28873184,-104.79056,3.4914017
0.7320828,0.74938595,-91.94951,8.573532
0.65,0.99,-90.4,10.069885
0.8126983,0.40799996,-53.448006,8.694706
0.73326206,0.5951379,-125.89994,8.681297
0.6660639,0.90553796,-105.66506,8.964386
0.716,0.7,-111.3,10.851593
0.753,0.55,-126.5,9.463177
0.70326155,0.34455547,-110.58899,3.8284302
0.6743604,0.33641183,-56.2529,2.4398232
0.7392178,0.59790623,-108.18837,8.141975
0.8133727,0.40304792,-48.042107,10.056286
0.721,0.48,-20.6,9.638367
0.7169536,0.44332033,-15.841694,7.76474
0.7944928,0.15516198,-94.54695,6.21439
0.7002321,0.88517267,-73.68457,8.384705
0.7035252,0.8803454,-71.36914,8.667889
0.73876536,0.51569015,-26.613924,9.409199
0.697,0.962,-76.0,10.555038
0.7362012,0.6881083,-101.578026,9.031773
0.738,0.472,-115.3,7.0503044
0.7417691,0.75286597,-93.147095,10.824661
0.7755678,0.9217205,-104.21185,11.795197
0.7174262,0.4994716,-20.971252,9.112606
0.74650735,0.7923047,-89.041084,9.058723
0.7123834,0.2893475,-90.56525,3.1004906
0.73631996,0.55381006,-121.64939,8.115139
0.6932707,0.59041137,-136.84416,9.099236
0.7303025,0.8002053,-107.78227,9.96191
0.77118844,0.08846054,-15.19705,6.7131424
0.78599125,0.3890939,-123.17866,5.378647
0.65551585,0.7482659,-111.85009,7.8050423
0.7287928,0.5543798,-24.945211,9.517136
0.7357923,0.7422358,-55.40778,6.9692993
0.67859346,1.0034482,-47.538002,9.517059
0.7090393,0.037071683,-114.6901,3.2891273
0.80411404,0.3656047,-13.789083,8.128567
0.635,0.669,-113.9,4.5563507
0.7682176,0.5557963,-105.431526,6.861477
0.81,0.352,-40.7,9.234009
0.6351376,0.72310346,-123.22467,11.026878
0.80226827,0.41484454,-16.845013,10.501137
0.7293057,0.4954952,-24.085342,9.59795
0.7921858,0.43071082,-108.714874,8.600464
0.655,0.713,-60.9,1.4693737
0.6551292,0.48376253,-92.81289,2.345581
0.81497544,0.5250179,-87.44056,7.4006653
0.758,0.5193769,-122.89694,8.627434
0.84489924,0.47944203,-68.744255,9.193516
0.7394815,0.59156173,-108.05219,7.44112
0.6591694,0.649691,-27.18466,9.180069
0.668,1.04,-68.0,9.934959
0.86357725,0.5872912,-83.835686,5.4999733
0.7171708,0.4993896,-20.793337,9.827042
0.70324546,0.9711952,-101.877396,8.654346
0.82497734,0.20574488,-107.013115,8.97789
0.6612135,0.18720728,-99.12146,2.5881958
0.81570756,0.21587315,-80.8159,8.169022
0.8006407,0.49925557,-47.57836,7.454548
0.7504285,0.67584026,-121.59202,10.366287
0.7088708,0.75976366,-84.37863,5.998802
0.662222,0.7515092,-88.49107,4.569931
0.70379514,0.49881652,-28.10143,5.338173
0.80400664,0.75077456,-50.640083,9.436188
0.74981177,0.24654675,-51.79696,4.3811035
0.7549855,0.30152932,-93.59969,6.0391617
0.7067562,0.7304149,-62.121525,5.715599
0.64251065,0.15576443,-65.9195,1.6715431
0.7054927,0.6385188,-117.31293,9.328365
0.7326711,0.37380037,-70.67518,4.4485664
0.72289145,0.60841453,-118.40246,9.6518135
0.70522124,0.43352294,-24.403057,5.405693
0.7178913,0.44023743,-16.830168,9.0182495
0.700537,0.8847257,-73.47018,8.222961
0.6972771,0.57078606,-110.096176,5.2977943
0.6698452,0.791293,-120.54764,9.98888
0.7824125,0.81681615,-63.49752,10.137062
0.64282227,0.67739314,-137.66133,9.247532
0.7136321,0.80628103,-58.997955,7.1849823
0.697,0.8899106,-75.95712,7.481537
0.79044056,0.40656346,-121.3729,9.530563
0.7758779,0.42833528,-18.643612,9.96191
0.663302,0.8344548,-105.36951,7.6703453
0.81552637,0.41794172,-51.308174,8.182545
0.7063876,0.52492726,-76.78934,3.1813812
0.697,0.962,-76.0,10.716896
0.831,0.168,-115.3,8.73518
0.6745565,0.6244523,-96.763824,2.278099
0.721,0.48,-20.6,10.029316
0.678089,0.66982734,-53.95983,2.3724937
0.8113749,0.4174474,-77.71205,9.4901085
0.775,0.438,-123.9,9.49007
0.718,0.5,-21.2,9.004841
0.76353097,0.22882095,-31.113556,6.160488
0.691,0.85,-33.3,8.58696
0.7127866,0.65361345,-118.04034,8.856525
0.7078716,0.49667737,-18.478184,9.1532135
0.7810677,0.59206384,-36.11319,8.586884
0.7610633,0.88690674,-100.59489,9.058704
0.7808373,0.5664916,-77.28458,6.874943
0.7403239,0.2862197,-51.55751,5.39217
0.65572804,0.7668956,-107.02327,5.715618
0.79763,0.50449574,-46.376083,6.7671967
0.6746907,0.7398852,-107.0292,7.5624084
0.7153499,0.3400622,-79.74507,3.7744904
0.7155942,0.8906411,-76.447105,8.735218
0.80406487,0.5110382,-88.24982,7.5084114
0.6526619,0.28604335,-91.661995,2.588272
0.7799849,0.7684959,-44.740658,9.544067
0.77079785,0.63604,-29.811676,9.36882
0.7392904,0.5112667,-117.27383,7.2657585
0.7920966,0.47621366,-93.54977,6.430149
0.6989823,0.16681477,-24.46265,2.979126
0.68961805,0.5534314,-51.031578,2.1568298
0.7386516,0.64913714,-118.27228,9.193497
0.81521034,0.1726206,-63.52361,7.8051186
0.7589909,0.7114913,-59.559555,7.7916336
0.6476933,0.93943727,-58.86621,6.888485
0.68483436,0.3685389,-115.92864,3.2622147
0.7106953,0.21653947,-65.181595,2.8308868
0.77508456,0.4909343,-112.588806,6.443653
0.64719504,0.80795586,-115.74523,8.89698
0.736,0.666,-116.2,11.013336
0.697,0.962,-76.0,10.406837
0.73316044,0.51651317,-26.2975,8.65427
0.7603875,0.15877163,-60.366356,5.4730797
0.7445011,0.2143449,-22.196514,3.801422
0.7154326,0.44843063,-14.688474,8.708229
0.76154494,0.7179595,-49.48387,7.3871994
0.72813237,0.25264448,-122.03492,3.9497948
0.81265235,0.4042126,-41.622604,9.665394
0.8147205,0.800594,-55.069557,9.786682
0.7910438,0.5039918,-99.08036,8.667793
0.7739828,0.29098865,-17.250822,5.59433
0.7200804,0.7584438,-65.89726,5.8099556
0.7715675,0.4513829,-123.5363,7.6568413
0.6464938,0.3376673,-80.519615,1.509819
0.81361544,0.48,-20.6,9.031773
0.7984241,0.19300461,-126.00539,7.76474
0.69087386,0.5455291,-51.552197,2.628708
0.72236556,0.17908777,-24.829605,3.8015175
0.7618312,0.19766122,-85.01967,5.16304
0.6919523,0.5919234,-94.51103,4.664192
0.7221303,0.5132559,-138.72469,8.748703
0.7369635,0.68766785,-101.21796,9.314861
0.6942143,0.58050585,-105.63875,5.149441
0.7438689,0.6636789,-102.31525,9.90797
0.7441362,0.33854178,-90.25448,5.6347275
0.683889,0.68169165,-73.12093,2.6556015
0.78237677,0.45722193,-110.72532,10.20462
0.78050864,0.5839256,-80.324646,7.697258
0.71717036,0.49933675,-20.742504,10.191116
0.78022075,0.76788616,-44.757195,9.193573
0.7274508,0.6934058,-104.45861,11.026878
0.6930848,0.5882364,-136.11856,8.802662
0.75369835,0.621682,-90.86294,8.115215
0.71392494,0.5196394,-120.99938,5.9986115
0.71203005,0.3741369,-107.62364,4.138489
0.693,0.6,-136.4,9.247551
0.67058766,0.75529474,-106.34492,8.128586
0.6561965,0.5882076,-136.98196,9.301357
0.7286353,0.5329544,-53.885025,4.003601
0.7847013,0.7835944,-45.07134,10.191116
0.7315831,0.50063604,-24.495382,9.09914
0.61355984,0.7429488,-43.54557,1.4693737
0.7569847,0.5777404,-117.75237,8.034153
0.6697997,0.6529641,-119.393295,6.9423294
0.78589886,0.103198946,-108.92068,5.6347847
0.80866885,0.17456423,-128.84283,6.4840317
0.7872321,0.28498635,-98.96439,7.5219345
0.8215255,0.63728046,-50.447628,9.085789
0.8040789,0.70322394,-54.86677,8.317394
0.70742804,0.87471354,-68.66781,8.1554985
0.75220954,0.097008795,-103.85001,5.4190826
0.80695105,0.10911407,-100.095314,8.411713
0.7758442,0.03161025,-72.78099,5.783043
0.7425907,0.80668044,-72.13843,6.21439
0.65897906,0.7231942,-104.906906,4.003601
0.6196965,0.8838783,-76.605675,4.219208
0.7523,0.85884315,-76.04342,8.586903
0.6646441,0.14828137,-66.90728,2.129898
0.7315664,0.39502135,-31.32779,5.3247643
0.6969631,0.9618782,-75.78011,10.541592
0.7,0.9,-79.3,10.514545
0.80731523,0.5431117,-36.991737,10.595474
0.7056245,0.22111446,-38.58161,4.246311
0.7152321,0.14843623,-47.99334,3.612671
0.74147713,0.2558453,-23.847713,5.2707863
0.6800885,0.2726077,-92.11923,3.1274986
0.73600733,0.66549104,-115.67451,9.961929
0.76399845,0.6993987,-93.58416,8.856564
0.7691146,0.59617394,-107.123535,7.872467
0.7869593,0.4402697,-121.694626,9.193497
0.764,0.7,-93.3,1.4827919
0.7070622,0.8751605,-68.8822,8.169022
0.68100774,0.3899541,-51.3351,2.6691246
0.7536301,0.31645557,-97.542816,5.729103
0.7917252,0.29495674,-86.83219,7.427616
0.764,0.7,-93.3,9.355297
0.7920058,0.688618,-33.83598,8.169022
0.74201256,0.35838228,-127.49966,5.9043503
0.7001251,0.3869925,-30.16034,3.841896
0.7049169,0.8968584,-78.27589,8.869972
0.6626677,0.71048623,-117.83898,7.023239
0.71453834,0.89097387,-77.10547,9.422684
0.78490674,0.8182841,-68.747696,9.894562
0.73570746,0.32097095,-122.26724,5.351696
0.68476284,0.7440301,-39.96028,5.297756
0.7089551,0.29662484,-102.74642,4.1518784
0.7994918,0.01883984,-116.39775,7.899456
0.697,0.94,-76.0,10.366287
0.764,0.7,-93.3,9.908047
0.73936325,0.65773475,-115.603455,7.953415
0.6812624,0.86926806,-53.23449,4.758587
0.697,0.92,-76.0,10.528011
0.697,0.962,-76.0,6.794052
0.65451026,0.49134186,-93.614044,2.6152039
0.7370236,0.5004176,-72.42097,4.1518974
0.668,1.04,-68.0,11.269455
0.738,0.472,-115.3,7.8320312
0.66919374,0.024465617,-58.23238,2.4399757
0.86977303,0.44911534,-44.350723,10.716915
0.72695714,0.6933842,-104.81869,9.570923
0.6234567,0.84258246,-131.67645,7.050209
0.7236887,0.6625189,-113.96437,9.314938
0.7558316,0.83155423,-43.302204,8.950958
0.724,0.592,-38.0,5.068531
0.753996,0.48346326,-122.783844,8.896923
0.76629823,0.63453984,-30.419212,8.721771
0.67838347,0.7250071,-107.68987,7.7511597
0.70756716,0.48969606,-19.076975,8.223057
0.8364448,0.6301913,-54.228397,7.8725243
0.7248837,0.6257475,-112.47899,7.1580505
0.787763,0.55415547,-26.707253,9.921379
0.7645396,0.16119549,-81.26918,5.742531
0.7639906,0.6960904,-94.62608,9.058781
0.80461854,0.63649446,-42.26379,8.169098
0.6584211,0.076658934,-61.28813,2.0220566
0.7556481,0.6480889,-27.968918,10.703316
0.6035854,0.25500622,-47.92929,1.4289093
0.7093185,0.87185293,-67.29571,8.559952
0.7430282,0.7233989,-54.35185,6.807575
0.7267563,0.2514261,-48.394775,4.3675613
0.7,0.9,-79.3,10.474129
0.7581493,0.29143968,-23.561172,6.4570236
0.7726957,0.08377726,-43.864735,6.57835
0.70529103,0.89110744,-95.24907,7.926407
0.6758875,0.7188659,-86.982254,5.338211
0.82685363,0.42642698,-54.9121,10.86504
0.77645606,0.4702376,-19.06853,11.431274
0.74531937,0.85812396,-42.310165,9.368725
0.6430079,0.15331787,-65.77626,1.7659378
0.7997063,0.23904651,-116.35702,6.9963264
0.7303584,0.5446527,-25.153255,9.409161
0.6466026,0.76363975,-123.5846,6.7131615
0.7958909,0.2807754,-100.32995,7.1581078
0.6504252,0.5428814,-99.06189,3.4913826
0.6641313,0.35966116,-99.84744,2.3185349
0.72156084,0.761275,-66.27865,5.553894
0.7222333,0.3979561,-112.99582,4.731598
0.7689805,0.66916966,-86.09488,7.818451
0.7108079,0.5300179,-134.05772,8.101635
0.73066586,0.5369785,-29.470177,6.430187
0.665,0.79,-120.0,10.137215
0.7463121,0.85616714,-42.723515,9.773254
0.69337857,0.22488345,-92.527016,3.14085
0.80628765,0.57259727,-93.18267,8.465576
0.7170941,0.49925563,-20.691671,9.51704
0.66297513,0.71509635,-117.89491,8.681297
0.6700703,0.8418598,-66.331604,5.297718
0.7584954,0.30828685,-99.19681,5.7694817
0.65484464,0.6371746,-30.869028,3.3161545
0.8190804,0.2551228,-73.72789,10.083179
0.69820404,0.16960153,-50.80471,3.3026314
0.7530091,0.3241815,-49.69262,5.0955772
0.75442886,0.48730922,-122.79607,8.249912
0.7070858,0.58642983,-108.6385,5.6751823
0.781,0.115,-115.4,7.4006653
0.6609255,0.68589914,-117.54067,9.004841
0.65250826,0.5632131,-22.165535,8.748703
0.7368036,0.62665516,-95.235,5.823517
0.8341566,0.20870423,-121.99088,9.611359
0.71729344,0.68957853,-90.90114,7.157936
0.6326983,0.90655696,-123.148094,8.425064
0.7482557,0.3679043,-80.200035,5.135994
0.79967326,0.29985115,-23.07728,8.425159
0.7135457,0.6727586,-116.30264,9.112568
0.6311141,0.77784127,-123.89769,8.506069
0.70578355,0.68955374,-112.54437,9.557571
0.697,0.92,-76.0,9.463139
0.7194304,0.69779783,-109.49963,7.9938126
0.7982826,0.7041483,-57.88057,9.341793
0.75986075,0.29504403,-23.535416,6.254921
0.665,0.79,-120.0,13.938675
0.67240477,0.70047575,-120.51007,8.748779
0.6933071,0.5915779,-137.20695,9.975433
0.7994121,0.33635956,-129.39076,8.640823
0.665,0.79,-120.0,9.530544
0.7626081,0.58940667,-99.00011,8.65427
0.741,0.615,-119.9,10.487633
0.78321743,0.20904174,-115.15001,4.9471855
0.75201416,0.56811595,-106.86274,8.034229
0.78539574,0.4305679,-93.72361,6.173897
0.7219565,0.6964945,-106.43902,8.896885
0.73014426,0.18022932,-23.024712,3.9092827
0.71836436,0.6357696,-118.525276,9.395752
0.66703165,0.7691101,-105.75503,8.425159
0.69834095,0.7654754,-27.990005,11.673927
0.7077198,0.6732096,-112.42314,9.611492
0.79059386,0.6098361,-38.57343,8.11512
0.64622784,0.9014095,-62.29848,6.888294
0.81642103,0.2229381,-79.540054,9.328384
0.64505136,0.6737392,-137.57271,8.869972
0.75440454,0.42743844,-81.423775,5.068531
0.71261156,0.8670256,-64.98028,7.036762
0.8184318,0.19237977,-75.00372,9.490185
0.7222956,0.5943464,-116.90881,11.175156
0.8095889,0.3480041,-78.0707,9.260883
0.66791254,0.47779807,-113.30098,2.2916794
0.65659124,0.011551634,-27.11957,2.2916603
0.7173806,0.51614344,-25.64932,9.611435
0.74260867,0.67707634,-66.25008,6.8479347
0.76607895,0.11991517,-25.63965,4.8259163
0.69948846,0.7148434,-60.023895,4.232807
0.78253573,0.71059173,-52.175323,8.074703
0.7583105,0.46586147,-66.60089,5.553875
0.72695255,0.6607567,-107.82184,10.757217
0.69269925,0.7585293,-88.661545,7.1580315
0.74629116,0.42763,-104.15759,5.136032
0.6464284,0.34040493,-60.37356,1.5637207
0.7398918,0.3267327,-125.18803,5.338192
0.7753347,0.58909297,-65.00435,6.362686
0.6936964,0.5888411,-118.79147,7.7781677
0.725,0.106,-31.5,3.370037
0.8003227,0.07097502,-50.9207,6.874981
0.6617278,0.7788718,-115.94497,8.89698
0.7480098,0.45386243,-56.380085,4.7585297
0.697,0.962,-76.0,1.4559555
0.791192,0.6923325,-45.358788,7.252445
0.69028515,0.6689934,-74.17433,4.3136406
0.697,0.92,-76.0,11.148109
0.79236424,0.6088263,-40.439713,7.9128838
0.6321629,0.67666745,-29.556278,3.1678772
0.8069614,0.17763762,-128.36992,6.605301
0.8016406,0.43041548,-20.634365,9.530525
0.6990713,0.73878115,-110.82713,9.085712
0.6607695,0.77078414,-123.284355,10.986404
0.7356799,0.20825206,-74.139854,4.5697594
0.65,0.55,-20.3,15.758343
0.697,0.94,-76.0,9.544067
0.6521873,0.07485172,-76.11348,1.4019966
0.6537971,0.5087587,-22.521793,6.2413025
0.71238226,0.7345843,-43.41086,5.284252
0.77594215,0.3511604,-18.690825,10.164089
0.6429454,0.50331545,-59.70765,1.9276237
0.82404804,0.2077056,-106.75004,8.7890625
0.7144733,0.74984705,-34.915924,5.0417137
0.665,0.79,-120.0,10.487709
0.7509002,0.7114279,-65.76999,5.19001
0.75070316,0.32148418,-101.679214,4.893284
0.6728133,0.7926217,-61.76382,5.0281906
0.65356797,0.35856947,-109.771835,3.0060577
0.69772357,0.7563283,-82.12944,5.6617546
0.7907987,0.72334194,-45.69298,8.667774
0.7828033,0.49439254,-90.90371,8.519573
0.64282227,0.6798291,-137.7204,8.007202
0.7393463,0.50360036,-88.18503,5.00124
0.7999693,0.33514157,-129.36122,8.843098
0.8021944,0.41681415,-16.967249,9.247456
0.6899162,0.65729266,-38.671524,3.6935806
0.6935178,0.5916666,-123.250015,7.1310997
0.8537023,0.2088006,-124.133804,8.640842
0.7963935,0.5752158,-46.04517,8.829536
0.8126418,0.32671785,-25.754932,8.843021
0.79117817,0.29791582,-27.9819,10.676365
0.8308194,0.4433188,-52.096535,10.74379
0.8239808,0.20860922,-105.43466,9.746246
0.73968625,0.31004435,-53.227135,4.057579
0.76590836,0.2201373,-29.43451,7.495098
0.8092182,0.2285032,-33.393394,8.816109
0.73033077,0.62969005,-116.97041,9.759636
0.7378973,0.5109337,-26.408903,8.856468
0.8,0.3,-121.2,9.341888
0.657724,0.35073966,-38.0059,1.8198395
0.74731,0.34232152,-89.23241,5.3247643
0.71871006,0.41973177,-27.307554,5.998764
0.7193807,0.8571029,-60.220787,8.384781
0.72308403,0.6194127,-118.9698,8.169022
0.64711446,0.095090926,-39.06502,1.8602943
0.6447015,0.8617662,-66.493484,4.650669
0.8097165,0.27366123,-102.47583,9.018326
0.7990683,0.32840604,-75.11703,6.7131615
0.6640318,0.40067515,-106.238815,2.3051834
0.81225175,0.40334073,-41.39736,9.28793
0.7534419,0.6014824,-79.50939,5.863991
0.831,0.16865385,-115.168465,9.975433
0.710483,0.49310872,-19.395433,9.854069
0.64637303,0.46615157,-114.874565,2.8173065
0.697,0.94,-76.0,10.406837
0.656,0.389,-112.2,2.1568108
0.80955905,0.40539354,-123.89495,9.840679
0.6185593,0.9535025,-62.185814,5.729141
0.7569983,0.60972816,-93.87671,9.355221
0.72652715,0.49031153,-22.44518,9.975338
0.74852,0.5323294,-27.844044,9.314899
0.7393838,0.44579327,-111.07878,5.729122
0.7289651,0.7133722,-38.765354,5.4055786
0.7840393,0.47668004,-121.670166,9.058704
0.764,0.7,-93.3,1.4693737
0.61802244,0.18968815,-106.89155,1.4827919
0.65,0.59,-26.1,9.75975
0.7688188,0.36004084,-92.90313,6.8614388
0.71666217,0.6906728,-90.75734,7.077141
0.8379694,0.64133674,-53.328213,9.166489
0.78181785,0.07955011,-46.216724,6.794052
0.697,0.92,-76.0,7.966938
0.7839108,0.21912846,-121.98567,6.821003
0.0,0.0,0.0,1.4424324
0.698,0.75,-115.6,8.573456
0.7431111,0.72966284,-73.931816,5.580902
0.7,0.75,-111.4,8.519573
0.79718304,0.337862,-129.53845,9.35524
0.649863,0.8143986,-110.25561,7.360306
0.81739396,0.235498,-77.2719,10.420246
0.7839785,0.5979879,-36.93327,8.479042
0.6779849,0.47059497,-13.499911,9.436131
0.6998307,0.69989556,-112.81392,7.6163483
0.8032189,0.40950987,-122.45313,9.20702
0.76761776,0.29399157,-102.0913,6.0931206
0.73786145,0.44472164,-27.322552,6.4435196
0.7755875,0.29100198,-97.013596,7.252407
0.70601714,0.4528013,-22.575172,6.9963074
0.6638832,0.8133707,-118.870544,8.802605
0.7,0.9,-79.3,8.169079
0.8109803,0.20481765,-86.47649,7.252369
0.69297564,0.5689932,-135.03247,8.964386
0.76985127,0.45733085,-123.37465,9.0722275
0.7351842,0.5671809,-123.02457,7.5354767
0.73601717,0.6654035,-115.56941,9.78672
0.66916394,1.033309,-56.673553,9.624863
0.71123195,0.4952813,-19.598764,9.395752
0.74425656,0.3969289,-122.50873,6.578369
0.7639425,0.68039024,-97.70449,9.8810005
0.7253466,0.38718396,-18.513542,6.093006
0.76199144,0.55916137,-33.603645,6.37619
0.697,0.94,-76.0,10.932541
0.6412247,0.13482952,-103.24299,1.7793083
0.7248893,0.72477055,-37.59886,5.8639145
0.6774991,0.5829895,-91.27876,3.1678772
0.8095498,0.21445958,-66.47419,7.2657967
0.79397714,0.15365304,-77.86636,7.3062325
0.80870235,0.12952389,-96.409546,7.9667664
0.66331464,0.60072523,-61.97561,1.4154243
0.7788905,0.6632238,-81.23389,9.166565
0.697,0.962,-76.0,11.983967
0.78332925,0.5321258,-40.036808,6.60532
0.697,0.92,-76.0,9.530544
0.72305924,0.42479804,-31.623009,6.5244102
0.72924215,0.5526806,-24.997223,10.083218
0.77144855,0.5903008,-109.20179,8.748665
0.77985406,0.80976605,-67.156364,8.074684
0.6046773,0.80252755,-124.529305,4.9202347
0.7589173,0.5260531,-44.888958,4.569683
0.5665225,0.80503047,-71.88555,1.3615322
0.7668479,0.4677398,-123.091774,7.737713
0.7661862,0.06682083,-108.21778,5.445938
0.78681546,0.3479766,-26.981634,9.24736
0.69733495,0.2727716,-99.149734,2.6960373
0.697,0.94,-76.0,8.640766
0.7505757,0.46412054,-127.91855,7.656822
0.0,0.0,0.0,1.4423656
0.80104315,0.53697723,-93.32632,7.939911
0.7573755,0.25843745,-91.27047,6.1875343
0.67109805,0.79791653,-115.19859,8.452091
0.72801065,0.6319891,-116.384575,10.393295
0.776,0.324,-20.9,7.19841
0.7377927,0.5425306,-123.31785,8.573532
0.7918141,0.7368696,-47.253822,10.150604
0.73981726,0.56142014,-120.54585,9.368706
0.7385057,0.73595685,-55.0558,7.4546432
0.6135184,0.45948023,-91.37866,1.3885593
0.8416742,0.20864955,-122.89751,8.371201
0.6685196,0.8367873,-107.11519,9.099178
0.6928156,0.34539205,-105.23285,3.262291
0.65,0.55,-20.3,9.732723
0.7611323,0.20738542,-86.01979,6.37619
0.808621,0.41134375,-76.49556,8.58696
0.80219835,0.33026966,-129.24307,8.8700485
0.7549203,0.26989606,-126.13059,6.1066055
0.62072027,0.91709507,-80.74865,5.4055786
0.75791013,0.8793385,-99.808586,9.072208
0.68137324,0.4746665,-71.388725,1.9276619
0.74077505,0.6854657,-99.41759,8.627472
0.8602967,0.38281858,-72.59368,10.770607
0.7402672,0.6802881,-67.464676,5.917778
0.8100645,0.14757875,-93.149055,7.7511597
0.7921535,0.6846788,-33.591503,7.7915955
0.7099743,0.64371085,-99.226074,10.420227
0.83674765,0.44209027,-66.527916,9.988861
0.7259738,0.66133463,-110.585976,9.9484825
0.8183943,0.41627464,-45.451782,9.220524
0.666,0.495,-99.2,3.0600166
0.8147346,0.20331326,-83.08407,9.180145
0.7723447,0.17226528,-16.046886,5.324745
0.66220105,0.7791581,-124.279526,10.487633
0.639,0.82,-120.3,11.067238
0.8239261,0.4550159,-58.508144,7.7646255
0.7514546,0.47896388,-52.474648,5.68861
0.6661404,0.77996606,-126.66794,10.555038
0.6536631,0.5104562,-22.67318,6.6997337
0.7380899,0.8001642,-86.81699,9.773254
0.701958,0.12017651,-43.734245,3.1948853
0.7201895,0.5446525,-69.89833,4.44849
0.80150986,0.4296183,-20.512127,10.352821
0.75761783,0.51595443,-122.8786,8.519592
0.7411065,0.72476053,-46.99946,6.4840126
0.76374966,0.59837955,-106.09805,8.883495
0.7867472,0.44255066,-121.6914,9.4226265
0.7228125,0.700423,-64.18381,4.1654015
0.76399946,0.6998195,-93.39472,10.123749
0.8304011,0.17242646,-114.379234,8.910389
0.791422,0.35843912,-29.797207,8.991318
0.7885643,0.29732034,-29.491013,8.869953
0.7041358,0.7520769,-116.209625,10.433731
0.80239,0.07074551,-26.326792,8.721752
0.697,0.94,-76.0,7.953415
0.697,0.94,-76.0,8.2229805
0.78514206,0.28618947,-98.574234,7.1715546
0.70261043,0.88168633,-72.01232,7.7646637
0.7194239,0.15736036,-49.338314,3.9631462
0.7228167,0.25781602,-48.985615,3.8958168
0.72035646,0.62676406,-90.0596,6.0796547
0.77694684,0.62921476,-49.072178,7.643299
0.8260317,0.70669615,-92.671936,8.209553
0.741,0.615,-119.9,10.218067
0.66077894,0.438,-123.9,10.393219
